elr,mileage,name,type,lat,lon
LEC1,15.1468 - 15.1468,GSL Access  Bushy Barhales  RRAP DownSlow,Authorised Access Point - Road-Rail Machines,51.64315517,-0.38554104
LEC1,15.1483 - 15.1483,GSL Access  Bushy Barhales  RRAP UP slow,Authorised Access Point - Pedestrian,51.6432707,-0.38544154
LEC1,14.1443 - 14.1443,Gibbs Couch,Authorised Access Point - Pedestrian,51.6287733,-0.38558258
LEC1,16.0067 - 16.0067,Bushey ATFS 25kv Substation,Authorised Access Point - Road-Rail Machines,51.64615554,-0.38472898
LEC1,14.1373 - 14.1373,Hartcran House,Authorised Access Point - Road-Rail Machines,51.62823096,-0.38531432
LEC1,16.0082 - 16.0082,Bushy Station Car Park,Authorised Access Point - Pedestrian,51.6462518,-0.38447116
LEC1,16.0797 - 16.0797,Waterfields Way / Tesco Steps,Authorised Access Point - Pedestrian,51.65204359,-0.38426068
LEC1,14.032 - 14.032,Little Oxhay Lane,Authorised Access Point - Pedestrian,51.62018283,-0.38036357
LEC1,13.1008 - 13.1008,The Avenue Footbridge,Authorised Access Point - Pedestrian,51.61272653,-0.37277912
LEC1,13.101 - 13.101,The Avenue Footbridge LEC1,Authorised Access Point - Pedestrian,51.61285645,-0.3725506
LEC1,13.0381 - 13.0381,Uxbridge Rd - BR No49,Authorised Access Point - Pedestrian,51.60890378,-0.36720976
LEC1,12.1403 - 12.1403,Chantry Place,Authorised Access Point - Pedestrian,51.6046348,-0.3604227
LEC1,12.1323 - 12.1323,Chantry place RRAP,Authorised Access Point - Road-Rail Machines,51.60419236,-0.35965018
LEC1,11.1115 - 11.1115,Cecil Road - Side Street,Authorised Access Point - Vehicle,51.5943438,-0.33901141
LEC1,11.0905 - 11.0905,Harrow & Wealdstone Station Car Park,Authorised Access Point - Vehicle,51.59329194,-0.33680913
LEC1,11.0823 - 11.0823,Harrow & Wealdstone CarPark,Authorised Access Point - Vehicle,51.59292125,-0.33590736
LEC1,11.0158 - 11.0158,Forward Drive,Authorised Access Point - Pedestrian,51.5895526,-0.3289467
LEC1,10.1541 - 10.1541,Kenmore Avenue Br.41,Authorised Access Point - Pedestrian,51.58763232,-0.32513692
LEC1,10.1071 - 10.1071,Kenton Recreation Ground,Authorised Access Point - Pedestrian,51.5849652,-0.32060589
LEC1,10.0575 - 10.0575,Kenton/Nash Court Up Slow,Authorised Access Point - Vehicle,51.58172966,-0.31645006
LEC1,10.0068 - 10.0068,Kenton Substation,Authorised Access Point - Vehicle,51.57900221,-0.31299186
LEC1,9.1498 - 9.1498,Conway Gardens,Authorised Access Point - Pedestrian,51.57569073,-0.31132075
LEC1,9.0837 - 9.0837,Windermere Grove,Authorised Access Point - Pedestrian,51.57054993,-0.30825886
LEC1,9.0168 - 9.0168,North Webmley MPATS 25KV Substaion,Authorised Access Point - Pedestrian,51.56538411,-0.30510164
LEC1,9.0116 - 9.0116,Wembeley BOC Access,Authorised Access Point - Vehicle,51.56495577,-0.30495595
LEC1,8.1683 - 8.1683,North Wembley BOC,Authorised Access Point - Vehicle,51.56348757,-0.30410298
LEC1,7.1548 - 7.1548,Staion Grove LEC1,Authorised Access Point - Vehicle,51.54954096,-0.2934313
LEC1,6.147 - 6.147,WILLESDEN F SIDINGS,Authorised Access Point,51.54090813,-0.27386408
LEC1,6.006 - 6.006,SPK-Harlesden Jn,Authorised Access Point - Pedestrian,51.53559131,-0.25728149
LEC1,5.11 - 5.11,SPK-W London Jn,Authorised Access Point - Pedestrian,51.53280368,-0.24882341
LEC1,5.1001 - 5.1001,Cattle Dock Pedstrian LEC1,Authorised Access Point - Vehicle,51.53255123,-0.24769404
LEC1,5.0948 - 5.0948,Cattle Dock RRAP,Authorised Access Point - Road-Rail Machines,51.53237203,-0.24707517
LEC1,5.084 - 5.084,Willesden Junction Station,Authorised Access Point - Pedestrian,51.5319567,-0.24569832
LEC1,5.044 - 5.044,Willesden Suburban Signalling Centre,Authorised Access Point - Vehicle,51.5308768,-0.24083776
LEC1,5.0174 - 5.0174,Scrubs Lane LEC1,Authorised Access Point - Pedestrian,51.53027439,-0.23742819
LEC1,4.0954 - 4.0954,Kensall Green,Authorised Access Point - Pedestrian,51.53029203,-0.22452238
LEC1,4.0257 - 4.0257,Traves Perkings RRAP LEC1 Up Slow  Out Of Use ,Authorised Access Point - Road-Rail Machines,51.53188728,-0.21568838
LEC1,4.0257 - 4.0257,Traves Perkings RRAP LEC1 Down Slow  Out Of Use ,Authorised Access Point - Road-Rail Machines,51.53185739,-0.21567369
LEC1,3.088 - 3.088,Kilburn - Queens Park  Canterbury Terrace .,Authorised Access Point - Vehicle,51.53453043,-0.20127571
LEC1,3.07 - 3.07,Canterbury Terrace RRAP Down Slow,Authorised Access Point - Road-Rail Machines,51.53506274,-0.1991034
LEC1,3.07 - 3.07,Canterbury Terrace RRAP Up Fast,Authorised Access Point - Road-Rail Machines,51.53503093,-0.19908159
LEC1,3.07 - 3.07,Canterbury Terrace RRAP Down Fast,Authorised Access Point - Road-Rail Machines,51.53500182,-0.19905967
LEC1,3.033 - 3.033,Lawfords Yard  South ,Authorised Access Point - Pedestrian,51.53631658,-0.19461558
LEC1,2.0746 - 2.0746,South Hampstead Middle Lines Down Slow,Authorised Access Point - Pedestrian,51.54126364,-0.17874549
LEC1,2.0637 - 2.0637,South Hampstead Middle Lines Up Fast,Authorised Access Point - Pedestrian,51.54128448,-0.17730832
LEC1,1.1027 - 1.1027,Caden Yard North End LEC1,Authorised Access Point - Vehicle,51.54297032,-0.15989031
LEC1,1.058 - 1.058,Camden Yard LINE A - RRAP 1,Authorised Access Point - Road-Rail Machines,51.54274358,-0.15409913
LEC1,1.047 - 1.047,Camden Juniper Cresent Vehicle,Authorised Access Point - Pedestrian,51.54234275,-0.15280012
LEC1,1.044 - 1.044,"Bridge Approach, Chalk Farm",Authorised Access Point - Pedestrian,51.5418969,-0.15218365
LEC1,1.0213 - 1.0213,Camden Hordings LINE A - RRAP 3,Authorised Access Point - Road-Rail Machines,51.54082143,-0.15036116
LEC1,1.022 - 1.022,Primrose Junction  South of tunnel ,Authorised Access Point - Vehicle,51.54056268,-0.15026206
LEC1,1.0178 - 1.0178,CAMDEN CANAL LINE C - RRAP 4C,Authorised Access Point - Road-Rail Machines,51.54054202,-0.15020665
LEC1,1.0178 - 1.0178,CAMDEN CANAL LINE B - RRAP 4B,Authorised Access Point - Road-Rail Machines,51.54056798,-0.15014215
LEC1,1.0179 - 1.0179,CAMDEN CANAL LINE A - RRAP 4A,Authorised Access Point - Road-Rail Machines,51.54058894,-0.15010236
LEC1,1.0088 - 1.0088,Gloucester Ave Camden DC Sub Br.09,Authorised Access Point - Pedestrian,51.5398454,-0.14971289
LEC1,1.004 - 1.004,Kenton Sub Station-Gloucester AV,Authorised Access Point - Pedestrian,51.53934583,-0.14894147
LEC1,0.116 - 0.1172,RRAP 6 Upsidings,Authorised Access Point - Road-Rail Machines,51.53523408,-0.14448269
LEC1,0.0969 - 0.0982,RRAP 5 Backing Out Road,Authorised Access Point - Road-Rail Machines,51.5339405,-0.14303432
LEC1,0.0635 - 0.0635,Old Taxi Rank,Authorised Access Point - Vehicle,51.53204781,-0.13992928
LEC1,0.0394 - 0.0394,Euston Up Side Sheds,Authorised Access Point - Pedestrian,51.53094267,-0.13789241
LEC1,0.0394 - 0.0394,Euston Down Side Sheds,Authorised Access Point - Pedestrian,51.53094267,-0.13789241
LEC1,0.036 - 0.036,Euston Raildrive Entrance,Authorised Access Point - Vehicle,51.53077587,-0.13758202
LEC1,0.0336 - 0.0336,PSB Yard Car Park,Authorised Access Point - Vehicle,51.53006785,-0.13756335
LEC1,0.03 - 0.03,Euston Station,Authorised Access Point - Vehicle,51.53047914,-0.13701743
LEC1,0 - 0,Euston Station,Authorised Access Point - Pedestrian,51.52884726,-0.13448899
LEC2,132.1691 - 132.1691,Shrewbury Road,Authorised Access Point - Vehicle,52.79713488,-2.11497435
LEC2,132.1437 - 132.1437,Crinoline Bridge FB 154 Project Mercury,Authorised Access Point - Vehicle,52.79594944,-2.11189974
LEC2,132.0542 - 132.0542,Queensville OB. No.153A Up Fast,Authorised Access Point - Vehicle,52.79680257,-2.10098475
LEC2,132.0539 - 132.0539,Queensville O/Br.153A Down Slow,Authorised Access Point - Vehicle,52.79665167,-2.10084054
LEC2,131.1065 - 131.1065,Baswich Caravan,Authorised Access Point - Vehicle,52.80044773,-2.0852754
LEC2,131.08 - 131.08,Baswich lane Br.150A,Authorised Access Point - Pedestrian,52.80032356,-2.08165607
LEC2,131.0303 - 131.0303,Baswich SaltWorks,Authorised Access Point - Vehicle,52.79883825,-2.07534974
LEC2,131.0154 - 131.0154,Penzance Way,Authorised Access Point - Vehicle,52.79793393,-2.07390654
LEC2,130.0948 - 130.0948,Green Gore Lane,Authorised Access Point - Vehicle,52.79366947,-2.06292203
LEC2,130.0028 - 130.0028,Levetts Farm U/Br.143,Authorised Access Point - Pedestrian,52.78980304,-2.05214924
LEC2,129.0977 - 129.0977,Milford & Brockton 25kv Substation,Authorised Access Point - Vehicle,52.78944693,-2.04137582
LEC2,129.0894 - 129.0894,Milford Yard Veh,Authorised Access Point - Vehicle,52.78964778,-2.04030687
LEC2,129.0628 - 129.0628,Milford Yard Down,Authorised Access Point - Road-Rail Machines,52.79053079,-2.03690741
LEC2,129.0629 - 129.0629,Milford Yard Up,Authorised Access Point - Road-Rail Machines,52.79050293,-2.03688959
LEC2,128.0791 - 128.0791,Trout Stream Br.141,Authorised Access Point - Pedestrian,52.79135467,-2.01577196
LEC2,128.022 - 128.022,"ORNAMENTAL BRIDGE, SHUGBOROUGH ARK U/BR 139",Authorised Access Point - Pedestrian,52.78903615,-2.00911609
LEC2,127.0949 - 127.0949,Meadow Lane Br.137,Authorised Access Point - Pedestrian,52.78720181,-1.9956506
LEC2,127.013 - 127.013,Colwich Old Yard,Authorised Access Point - Vehicle,52.78875531,-1.98482734
LEC2,126.0699 - 126.0699,Bishton Lane Br.129,Authorised Access Point - Pedestrian,52.78881159,-1.968742
LEC2,126.0335 - 126.0335,Bishton Lane Down Slow,Authorised Access Point - Road-Rail Machines,52.78783581,-1.96404985
LEC2,126.0335 - 126.0335,Bishton Lane Down Fast,Authorised Access Point - Road-Rail Machines,52.78786368,-1.96403352
LEC2,126.0335 - 126.0335,Bishton Lane Up Fast,Authorised Access Point - Road-Rail Machines,52.78791581,-1.96400382
LEC2,126.0335 - 126.0335,Bishton Lane Up Slow,Authorised Access Point - Road-Rail Machines,52.78794637,-1.96398897
LEC2,125.0862 - 125.0862,Bellamour Lane,Authorised Access Point - Vehicle,52.78266262,-1.94980372
LEC2,125.07 - 125.07,Bellamour Lane U/Br.127,Authorised Access Point - Pedestrian,52.78184473,-1.94804341
LEC2,124.1076 - 124.1076,Rugeley Yard RRV,Authorised Access Point - Road-Rail Machines,52.77344143,-1.93533411
LEC2,124.1012 - 124.1012,Rugeley Yard,Authorised Access Point - Vehicle,52.77307521,-1.93470469
LEC2,124.0633 - 124.0633,Rugeley Station Yard,Authorised Access Point - Vehicle,52.77082943,-1.93114042
LEC2,124.0044 - 124.0044,Rugeley Town,Authorised Access Point - Pedestrian,52.76949186,-1.92971965
LEC2,122.1562 - 122.1562,Cawarden Springs Farm,Authorised Access Point - Pedestrian,52.75791468,-1.90446636
LEC2,121.0547 - 121.0547,Old Road Br.113,Authorised Access Point - Pedestrian,52.74349172,-1.87602564
LEC2,121.0479 - 121.0479,Armitage Yard RRV Down Slow,Authorised Access Point - Road-Rail Machines,52.74309367,-1.87534093
LEC2,121.0479 - 121.0479,Armitage Yard RRV Down Fast,Authorised Access Point - Road-Rail Machines,52.74312061,-1.87531567
LEC2,121.0481 - 121.0481,Armitage Yard RRV Up Fast,Authorised Access Point - Road-Rail Machines,52.74317903,-1.87529773
LEC2,121.0481 - 121.0481,Armitage Yard RRV Up Slow,Authorised Access Point - Road-Rail Machines,52.74320507,-1.87527396
LEC2,120.1742 - 120.1742,Handsacre - Station Drive,Authorised Access Point - Vehicle,52.74093815,-1.86962959
LEC2,120.1401 - 120.1401,Alendale Ave Br.111,Authorised Access Point - Pedestrian,52.73910127,-1.86611585
LEC2,119.1465 - 119.1465,Shaw Lane Up Side North,Authorised Access Point - Pedestrian,52.72841744,-1.85127841
LEC2,119.1135 - 119.1135,Shaw Lane RRV Down Slow,Authorised Access Point - Road-Rail Machines,52.72621257,-1.84866356
LEC2,119.1135 - 119.1135,Shaw Lane RRV Down Fast,Authorised Access Point - Road-Rail Machines,52.7262296,-1.84862352
LEC2,119.1152 - 119.1152,Shaw Lane Up Side South,Authorised Access Point - Pedestrian,52.72641566,-1.84860363
LEC2,119.0785 - 119.0785,Shaw Lane veh South,Authorised Access Point - Vehicle,52.72408418,-1.84545645
LEC2,118.1663 - 118.1663,Wood End Lane,Authorised Access Point - Pedestrian,52.71843673,-1.83793197
LEC2,118.1519 - 118.1519,Elmhurst PSP Veh,Authorised Access Point - Vehicle,52.71752168,-1.83668736
LEC2,118.1441 - 118.1441,Elmhurst Old Crossing,Authorised Access Point - Vehicle,52.71689187,-1.83630628
LEC2,118.1453 - 118.1453,Elmhurst PSP South,Authorised Access Point - Pedestrian,52.71710915,-1.83611006
LEC2,117.1757 - 117.1757,Curborough,Authorised Access Point - Vehicle,52.70701285,-1.82539505
LEC2,117.1276 - 117.1276,Watery Lane Br.105,Authorised Access Point - Pedestrian,52.70363219,-1.82200459
LEC2,117.0278 - 117.0278,Chadwell Heights Footbridge,Authorised Access Point - Pedestrian,52.69654411,-1.81514671
LEC2,117.0188 - 117.0188,Netherstowe Lane Up Side,Authorised Access Point - Pedestrian,52.69603028,-1.81423738
LEC2,117.0104 - 117.0104,Netherstowe Lane Overbridge BR.103A Down,Authorised Access Point - Pedestrian,52.69538057,-1.81382138
LEC2,116.1135 - 116.1135,Vulcan Road,Authorised Access Point - Pedestrian,52.69096126,-1.80706694
LEC2,116.1143 - 116.1143,MaffDepot Northend,Authorised Access Point - Road-Rail Machines,52.69109507,-1.80698054
LEC2,116.0998 - 116.0998,Lichfield Siding MaffDepot,Authorised Access Point - Road-Rail Machines,52.69034551,-1.8054363
LEC2,116.0739 - 116.0739,Rileys Gate MaffDepot,Authorised Access Point - Vehicle,52.68876395,-1.80308214
LEC2,116.0705 - 116.0705,Lichfield TSC / Maff Deport Reilys gate,Authorised Access Point - Pedestrian,52.68855579,-1.80278571
LEC2,116.0651 - 116.0651,Lichfield Station Approach,Authorised Access Point - Pedestrian,52.6880861,-1.80252744
LEC2,116.0233 - 116.0233,Burton Old road Br.100B,Authorised Access Point - Pedestrian,52.68602079,-1.79802033
LEC2,115.1292 - 115.1292,FulFren Farm Br.98 Down Slow,Authorised Access Point - Pedestrian,52.68414973,-1.78904533
LEC2,115.126 - 115.126,FulFren Farm Br.98 Up Slow,Authorised Access Point - Pedestrian,52.68430803,-1.78858451
LEC2,115.0661 - 115.0661,Potters Thatch,Authorised Access Point - Pedestrian,52.6838548,-1.78056616
LEC2,115.0497 - 115.0497,Huddlesfod Lane Br.97A,Authorised Access Point - Pedestrian,52.6839729,-1.77832744
LEC2,115.0154 - 115.0154,Huddelsford Grange Down Br.94,Authorised Access Point - Pedestrian,52.68330691,-1.77363569
LEC2,115.0159 - 115.0159,Huddelsford Grange Up Br.94,Authorised Access Point - Pedestrian,52.68351274,-1.7736228
LEC2,114.1461 - 114.1461,Huddelsford Grange South,Authorised Access Point - Pedestrian,52.68225554,-1.7678012
LEC2,114.0919 - 114.0919,Burton Road BR.91AA,Authorised Access Point - Pedestrian,52.67985819,-1.76154683
LEC2,114.0668 - 114.0668,Whittington North,Authorised Access Point - Pedestrian,52.67857723,-1.75891214
LEC2,114.06 - 114.06,Norrington Lane,Authorised Access Point - Vehicle,52.67814718,-1.75830069
LEC2,114.0248 - 114.0248,Dyott Ave,Authorised Access Point - Vehicle,52.67626523,-1.75458988
LEC2,114.0094 - 114.0094,Whittington,Authorised Access Point - Pedestrian,52.67560058,-1.75270937
LEC2,113.1527 - 113.1527,Hademore North,Authorised Access Point - Vehicle,52.67396081,-1.74925349
LEC2,113.1161 - 113.1161,Hademore Br.90AA,Authorised Access Point - Pedestrian,52.6721224,-1.74544113
LEC2,113.0821 - 113.0821,Hademore Old Level Xing Up Fast,Authorised Access Point - Road-Rail Machines,52.67033399,-1.74194525
LEC2,113.0822 - 113.0822,Hademore Old Level Xing Up slow,Authorised Access Point - Road-Rail Machines,52.67036717,-1.74190365
LEC2,113.0425 - 113.0425,Tamhorn Park Farm,Authorised Access Point - Pedestrian,52.66814688,-1.73787386
LEC2,112.1361 - 112.1361,Hademore South,Authorised Access Point - Pedestrian,52.66279881,-1.73099215
LEC2,112.0343 - 112.0343,Comberford FB84E Down Slow,Authorised Access Point - Pedestrian,52.65513937,-1.72538924
LEC2,112.0348 - 112.0348,Comberford FBr.84E Up Slow,Authorised Access Point - Pedestrian,52.6552592,-1.72511353
LEC2,111.1566 - 111.1566,Coton Lane North Down Slow,Authorised Access Point - Pedestrian,52.65106944,-1.72254571
LEC2,111.1545 - 111.1545,Coton Lane North Up side,Authorised Access Point - Pedestrian,52.65098936,-1.72213086
LEC2,111.1018 - 111.1018,Coton Crossing RRV DOWN Slow,Authorised Access Point - Road-Rail Machines,52.64701635,-1.71925476
LEC2,111.1018 - 111.1018,Coton Crossing RRV Down Fast,Authorised Access Point - Road-Rail Machines,52.64703417,-1.71918813
LEC2,111.1017 - 111.1017,Coton Crossing RRV Up Fast,Authorised Access Point - Road-Rail Machines,52.64705826,-1.71911112
LEC2,111.1017 - 111.1017,Coton Crossing RRV Up Slow,Authorised Access Point - Road-Rail Machines,52.64707879,-1.71904892
LEC2,111.0484 - 111.0484,Cavendish,Authorised Access Point - Pedestrian,52.64355724,-1.7147768
LEC2,111.0451 - 111.0451,Roman Way,Authorised Access Point - Pedestrian,52.64347691,-1.71426893
LEC2,110.1331 - 110.1331,Adders Bridge Br.84  Wordsworth Ave ,Authorised Access Point - Pedestrian,52.63950927,-1.7045107
LEC2,110.0968 - 110.0968,Ludgate OBr.83,Authorised Access Point - Pedestrian,52.63853927,-1.69984323
LEC2,110.0313 - 110.0313,Tamworth Station Carpark,Authorised Access Point - Vehicle,52.63756394,-1.69109613
LEC2,109.1259 - 109.1259,Bole Hall Br.78,Authorised Access Point - Pedestrian,52.63771655,-1.68020012
LEC2,109.1215 - 109.1215,BoleHall PSP / Tamworth FS,Authorised Access Point - Pedestrian,52.63774732,-1.67961021
LEC2,109.1118 - 109.1118,Moor Lane Br.77,Authorised Access Point - Pedestrian,52.63781746,-1.67829731
LEC2,109.0992 - 109.0992,Bole Hall,Authorised Access Point - Pedestrian,52.6378964,-1.67658826
LEC2,109.0869 - 109.0869,Playing Felds  South of Br.76 ,Authorised Access Point - Pedestrian,52.63799251,-1.67492342
LEC2,109.0723 - 109.0723,Ammington Yard RRV Up Slow,Authorised Access Point - Road-Rail Machines,52.63822179,-1.6729741
LEC2,109.0723 - 109.0723,Ammington Yard RRV Up Fast,Authorised Access Point - Road-Rail Machines,52.63818491,-1.67296699
LEC2,109.0721 - 109.0721,Ammington Yard RRV Down Fast,Authorised Access Point - Road-Rail Machines,52.63814615,-1.67292738
LEC2,109.0721 - 109.0721,Ammington Yard RRV Down Slow,Authorised Access Point - Road-Rail Machines,52.63811917,-1.6729261
LEC2,109.0688 - 109.0688,Amington Yard foot Gate,Authorised Access Point - Pedestrian,52.63809364,-1.67246968
LEC2,109.042 - 109.042,Amington Junction Bridley Drive,Authorised Access Point - Pedestrian,52.6383083,-1.66883735
LEC2,108.1746 - 108.1746,Bridley drive PSP,Authorised Access Point - Pedestrian,52.63861798,-1.66292562
LEC2,108.1578 - 108.1578,Amington Junction Bridley Drive South,Authorised Access Point - Pedestrian,52.63873738,-1.66066083
LEC2,108.1314 - 108.1314,Moor Lane,Authorised Access Point - Pedestrian,52.63906976,-1.65713832
LEC2,108.0757 - 108.0757,Hodge Lane,Authorised Access Point - Pedestrian,52.63925045,-1.64975265
LEC2,107.0984 - 107.0984,Alvecote RRV Robeys Lane Br.74,Authorised Access Point - Road-Rail Machines,52.63661214,-1.62997019
LEC2,106.1512 - 106.1512,Motorway Bridge Pooley Hall O/Br.73B,Authorised Access Point - Vehicle,52.63030937,-1.61661388
LEC2,106.076 - 106.076,Polesworth Station Yard,Authorised Access Point - Vehicle,52.62549018,-1.61030942
LEC2,106.0627 - 106.0627,Station Road Br.72,Authorised Access Point - Pedestrian,52.62472744,-1.60908857
LEC2,106.0121 - 106.0121,Warton Road Br.71,Authorised Access Point - Pedestrian,52.6213457,-1.60506234
LEC2,105.0254 - 105.0254,Sandyways Dordon Br.67 Down slow,Authorised Access Point - Pedestrian,52.60999849,-1.59373834
LEC2,105.0275 - 105.0275,Sandyways Dordon Br.67 Up slow,Authorised Access Point - Pedestrian,52.61021461,-1.59358128
LEC2,104.0318 - 104.0318,Spon Lane Br.64,Authorised Access Point - Pedestrian,52.59740057,-1.58446344
LEC2,103.1047 - 103.1047,Green Lane Br.62,Authorised Access Point - Pedestrian,52.59123211,-1.57516582
LEC2,103.0111 - 103.0111,Badesley Sidings RRV Down Slow,Authorised Access Point - Road-Rail Machines,52.58569721,-1.56602985
LEC2,103.0111 - 103.0111,Badesley Sidings RRV Down Fast,Authorised Access Point - Road-Rail Machines,52.58571869,-1.56600455
LEC2,103.0111 - 103.0111,Badesley Sidings RRV Up Fast,Authorised Access Point - Road-Rail Machines,52.58575449,-1.56595992
LEC2,103.0111 - 103.0111,Badesley Sidings RRV Up Slow,Authorised Access Point - Road-Rail Machines,52.58578135,-1.56593014
